"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (127C, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (128N, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (128C, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (129N, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (129C, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (130N, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (130C, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (131, Quinine51) / (126, Quinine51)"	"Abundance: F6: 126, Sample, Quinine51"	"Abundance: F6: 127N, Sample, Quinine51"	"Abundance: F6: 127C, Sample, Quinine51"	"Abundance: F6: 128N, Sample, Quinine51"	"Abundance: F6: 128C, Sample, Quinine51"	"Abundance: F6: 129N, Sample, Quinine51"	"Abundance: F6: 129C, Sample, Quinine51"	"Abundance: F6: 130N, Sample, Quinine51"	"Abundance: F6: 130C, Sample, Quinine51"	"Abundance: F6: 131, Sample, Quinine51"	"Abundances Count: F6: 126, Sample, Quinine51"	"Abundances Count: F6: 127N, Sample, Quinine51"	"Abundances Count: F6: 127C, Sample, Quinine51"	"Abundances Count: F6: 128N, Sample, Quinine51"	"Abundances Count: F6: 128C, Sample, Quinine51"	"Abundances Count: F6: 129N, Sample, Quinine51"	"Abundances Count: F6: 129C, Sample, Quinine51"	"Abundances Count: F6: 130N, Sample, Quinine51"	"Abundances Count: F6: 130C, Sample, Quinine51"	"Abundances Count: F6: 131, Sample, Quinine51"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_1021600"	"organism=Plasmodium_falciparum_3D7 | product=deoxyribose-phosphate aldolase, putative | location=Pf3D7_10_v3:871095-871886(+) | length=263 | sequence_SO=chromosome | SO=protein_coding"	"61.9771863117871"	"18"	"55"	"17"	"1"	"263"	"28.961"	"7.21"	""	"0.893"	"1.092"	"1.063"	"0.974"	"1.045"	"0.888"	"1.013"	"0.854"	"0.789"	"6376.2"	"5694.8"	"6962.6"	"6779.5"	"6208.0"	"6660.8"	"5660.4"	"6458.3"	"5447.6"	"5031.1"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"53.556"	"2"	"1336.7609137054"	"18"
"False"	"IsMasterProtein"	"PF3D7_0935900"	"organism=Plasmodium_falciparum_3D7 | product=ring-exported protein 1 (REX1) | location=Pf3D7_09_v3:1420483-1422807(-) | length=713 | sequence_SO=chromosome | SO=protein_coding"	"45.0210378681627"	"24"	"77"	"24"	"1"	"713"	"82.991"	"5.59"	"Acetyl [N-Term]"	"0.901"	"1.185"	"1.116"	"0.977"	"1.007"	"0.817"	"0.932"	"0.823"	"0.737"	"3840.0"	"3461.5"	"4548.5"	"4286.8"	"3750.3"	"3868.4"	"3139.2"	"3579.7"	"3161.3"	"2830.9"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"31"	"7.984"	"0"	"1324.02559296864"	"24"
"False"	"IsMasterProtein"	"PF3D7_1012500"	"organism=Plasmodium_falciparum_3D7 | product=phosphoglucomutase, putative | location=Pf3D7_10_v3:478758-480539(-) | length=593 | sequence_SO=chromosome | SO=protein_coding"	"40.3035413153457"	"23"	"69"	"23"	"1"	"593"	"68.256"	"6.81"	""	"0.914"	"1.147"	"1.116"	"0.982"	"1.005"	"0.899"	"1.001"	"0.887"	"0.757"	"5007.9"	"4576.8"	"5742.7"	"5588.2"	"4915.8"	"5034.4"	"4500.2"	"5013.2"	"4443.5"	"3791.1"	"29"	"29"	"29"	"29"	"29"	"29"	"29"	"29"	"29"	"29"	"15.927"	"0"	"1316.87426229508"	"23"
"False"	"IsMasterProtein"	"PF3D7_1226600"	"organism=Plasmodium_falciparum_3D7 | product=proliferating cell nuclear antigen 2 (PCNA2) | location=Pf3D7_12_v3:1077868-1078776(-) | length=264 | sequence_SO=chromosome | SO=protein_coding"	"76.1363636363636"	"13"	"51"	"13"	"1"	"264"	"30.143"	"5.12"	""	"0.890"	"1.155"	"1.095"	"0.944"	"0.985"	"0.861"	"0.991"	"0.831"	"0.673"	"4565.9"	"4063.3"	"5273.8"	"4999.2"	"4310.5"	"4497.9"	"3930.3"	"4524.8"	"3794.2"	"3071.1"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"45.416"	"0"	"1287.57545440107"	"13"
"False"	"IsMasterProtein"	"PF3D7_1407800"	"organism=Plasmodium_falciparum_3D7 | product=plasmepsin IV (PM4) | location=Pf3D7_14_v3:283086-284435(+) | length=449 | sequence_SO=chromosome | SO=protein_coding"	"33.184855233853"	"10"	"43"	"10"	"1"	"449"	"51.014"	"5.54"	""	"0.935"	"1.186"	"1.145"	"0.951"	"1.007"	"0.887"	"1.010"	"0.899"	"0.713"	"3030.3"	"2833.3"	"3594.5"	"3469.9"	"2881.3"	"3050.2"	"2688.7"	"3060.8"	"2724.0"	"2161.7"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"6.586"	"0"	"1282.32511733102"	"10"
"False"	"IsMasterProtein"	"PF3D7_0707300"	"organism=Plasmodium_falciparum_3D7 | product=rhoptry-associated membrane antigen (RAMA) | location=Pf3D7_07_v3:338885-342083(+) | length=861 | sequence_SO=chromosome | SO=protein_coding"	"27.1777003484321"	"19"	"61"	"19"	"1"	"861"	"103.577"	"4.3"	""	"0.905"	"1.153"	"1.103"	"0.974"	"1.030"	"0.873"	"0.961"	"0.787"	"0.619"	"3644.6"	"3297.8"	"4201.9"	"4019.3"	"3549.5"	"3754.9"	"3181.5"	"3500.9"	"2866.8"	"2257.5"	"32"	"32"	"32"	"32"	"32"	"32"	"32"	"32"	"32"	"32"	"16.013"	"0"	"1281.2586501904"	"19"
"False"	"IsMasterProtein"	"PF3D7_1130200"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein P0 (PfP0) | location=Pf3D7_11_v3:1165221-1166171(+) | length=316 | sequence_SO=chromosome | SO=protein_coding"	"58.8607594936709"	"15"	"61"	"15"	"1"	"316"	"34.945"	"6.71"	""	"0.702"	"1.368"	"1.060"	"0.942"	"0.870"	"0.883"	"1.030"	"0.936"	"0.943"	"4503.6"	"3159.5"	"6161.1"	"4774.5"	"4244.5"	"3919.0"	"3978.4"	"4638.5"	"4216.1"	"4245.1"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23.041"	"0"	"1278.770274263"	"15"
"False"	"IsMasterProtein"	"PF3D7_0932200"	"organism=Plasmodium_falciparum_3D7 | product=profilin, putative (PFN) | location=Pf3D7_09_v3:1287008-1288372(+) | length=171 | sequence_SO=chromosome | SO=protein_coding"	"68.4210526315789"	"8"	"47"	"8"	"1"	"171"	"19.005"	"4.34"	"Acetyl [N-Term]"	"1.017"	"1.317"	"1.322"	"0.918"	"0.978"	"0.856"	"1.059"	"1.107"	"0.981"	"1617.7"	"1645.3"	"2130.3"	"2138.5"	"1485.8"	"1582.9"	"1384.3"	"1713.9"	"1790.8"	"1587.6"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"186.382"	"0"	"1273.84853325736"	"8"
"False"	"IsMasterProtein"	"PF3D7_1406300"	"organism=Plasmodium_falciparum_3D7 | product=glycerophosphodiester phosphodiesterase (GDPD) | location=Pf3D7_14_v3:228410-229837(+) | length=475 | sequence_SO=chromosome | SO=protein_coding"	"45.4736842105263"	"18"	"78"	"18"	"1"	"475"	"56.281"	"5.5"	""	"0.851"	"1.126"	"1.087"	"0.971"	"0.981"	"0.868"	"0.998"	"0.883"	"0.664"	"5262.9"	"4476.3"	"5926.4"	"5719.9"	"5112.8"	"5163.7"	"4566.7"	"5254.5"	"4645.7"	"3497.1"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"33"	"37.566"	"0"	"1254.22111908028"	"18"
"False"	"IsMasterProtein"	"PF3D7_1407900"	"organism=Plasmodium_falciparum_3D7 | product=plasmepsin I (PMI) | location=Pf3D7_14_v3:288297-289655(+) | length=452 | sequence_SO=chromosome | SO=protein_coding"	"25"	"9"	"43"	"8"	"1"	"452"	"51.428"	"7.2"	""	"0.888"	"1.398"	"1.222"	"1.111"	"1.065"	"0.990"	"1.141"	"1.095"	"0.945"	"2345.9"	"2082.0"	"3279.4"	"2866.2"	"2605.6"	"2498.7"	"2322.1"	"2676.5"	"2567.6"	"2216.1"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"9.965"	"0"	"1253.145"	"9"
"False"	"IsMasterProtein"	"PF3D7_1113700"	"organism=Plasmodium_falciparum_3D7 | product=glyoxalase I (GloI) | location=Pf3D7_11_v3:529493-530563(+) | length=356 | sequence_SO=chromosome | SO=protein_coding"	"54.7752808988764"	"17"	"84"	"17"	"1"	"356"	"42.414"	"6.13"	"Acetyl [N-Term]"	"0.878"	"1.134"	"1.063"	"0.975"	"0.966"	"0.834"	"0.914"	"0.813"	"0.640"	"5123.8"	"4498.1"	"5812.1"	"5447.9"	"4997.2"	"4947.4"	"4272.0"	"4680.9"	"4166.6"	"3280.9"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"121.168"	"0"	"1198.03772195907"	"17"
"False"	"IsMasterProtein"	"PF3D7_0913200"	"organism=Plasmodium_falciparum_3D7 | product=elongation factor 1-beta (EF-1beta) | location=Pf3D7_09_v3:575679-576509(+) | length=276 | sequence_SO=chromosome | SO=protein_coding"	"37.3188405797101"	"9"	"37"	"9"	"1"	"276"	"32.007"	"5.08"	""	"0.802"	"1.054"	"0.969"	"1.060"	"0.974"	"0.866"	"0.868"	"0.723"	"0.583"	"2242.2"	"1797.7"	"2363.5"	"2173.6"	"2377.1"	"2184.4"	"1941.8"	"1946.1"	"1621.5"	"1308.1"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"19.535"	"0"	"1189.70535995662"	"9"
"False"	"IsMasterProtein"	"PF3D7_1132200"	"organism=Plasmodium_falciparum_3D7 | product=T-complex protein 1 subunit alpha (TCP1) | location=Pf3D7_11_v3:1248310-1250232(-) | length=544 | sequence_SO=chromosome | SO=protein_coding"	"51.8382352941177"	"25"	"58"	"25"	"1"	"544"	"60.223"	"7.08"	""	"0.899"	"1.245"	"1.109"	"0.972"	"0.896"	"0.818"	"0.910"	"0.792"	"0.717"	"5297.1"	"4761.9"	"6595.1"	"5872.4"	"5150.8"	"4746.1"	"4332.3"	"4820.8"	"4192.7"	"3797.7"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"34"	"11.589"	"0"	"1184.68728678911"	"25"
"False"	"IsMasterProtein"	"PF3D7_1324900"	"organism=Plasmodium_falciparum_3D7 | product=L-lactate dehydrogenase (LDH) | location=Pf3D7_13_v3:1041157-1042107(+) | length=316 | sequence_SO=chromosome | SO=protein_coding"	"43.9873417721519"	"11"	"55"	"11"	"1"	"316"	"34.086"	"7.55"	""	"1.079"	"1.727"	"1.634"	"0.913"	"0.899"	"0.797"	"0.944"	"0.838"	"0.699"	"4946.0"	"5336.3"	"8539.5"	"8080.3"	"4513.8"	"4446.6"	"3943.7"	"4667.3"	"4142.6"	"3458.5"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"37.747"	"0"	"1156.1775"	"11"
"False"	"IsMasterProtein"	"PF3D7_0500800"	"organism=Plasmodium_falciparum_3D7 | product=mature parasite-infected erythrocyte surface antigen (MESA) | location=Pf3D7_05_v3:43327-47761(-) | length=1434 | sequence_SO=chromosome | SO=protein_coding"	"29.6373779637378"	"32"	"58"	"32"	"1"	"1434"	"168.186"	"4.78"	""	"0.930"	"1.133"	"1.086"	"0.995"	"1.016"	"0.873"	"0.956"	"0.850"	"0.746"	"4022.8"	"3743.1"	"4558.9"	"4368.8"	"4001.7"	"4087.8"	"3512.0"	"3844.7"	"3419.4"	"2999.7"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"35"	"2.325"	"0"	"1143.29411255466"	"32"
"False"	"IsMasterProtein"	"PF3D7_0512600"	"organism=Plasmodium_falciparum_3D7 | product=ras-related protein Rab-1B (RAB1b) | location=Pf3D7_05_v3:544540-545993(+) | length=200 | sequence_SO=chromosome | SO=protein_coding"	"76"	"16"	"59"	"13"	"1"	"200"	"22.872"	"6.58"	"Acetyl [N-Term]"	"0.886"	"1.098"	"1.076"	"1.001"	"1.007"	"0.861"	"0.887"	"0.733"	"0.631"	"6093.4"	"5397.8"	"6691.6"	"6555.5"	"6096.9"	"6136.3"	"5245.4"	"5406.5"	"4464.2"	"3846.2"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"51.75"	"3"	"1112.43682686836"	"16"
"False"	"IsMasterProtein"	"PF3D7_1107300"	"organism=Plasmodium_falciparum_3D7 | product=polyadenylate-binding protein-interacting protein 1, putative (PAIP1) | location=Pf3D7_11_v3:301283-311287(-) | length=3334 | sequence_SO=chromosome | SO=protein_coding"	"11.997600479904"	"36"	"94"	"36"	"1"	"3334"	"381.639"	"7.05"	"Acetyl [N-Term]"	"0.881"	"1.043"	"1.036"	"1.071"	"1.033"	"0.892"	"0.900"	"0.753"	"0.634"	"6554.3"	"5776.9"	"6833.2"	"6789.2"	"7022.3"	"6773.2"	"5847.2"	"5898.1"	"4932.6"	"4155.6"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"51"	"1.439"	"0"	"1109.61376707025"	"36"
"False"	"IsMasterProtein"	"PF3D7_1026800"	"organism=Plasmodium_falciparum_3D7 | product=40S ribosomal protein S2 (RPS2) | location=Pf3D7_10_v3:1122962-1124037(+) | length=263 | sequence_SO=chromosome | SO=protein_coding"	"57.4144486692015"	"11"	"55"	"11"	"1"	"263"	"29.837"	"6.25"	""	"0.956"	"1.088"	"1.085"	"0.991"	"1.042"	"0.910"	"1.008"	"0.857"	"0.710"	"3620.7"	"3459.6"	"3938.9"	"3927.1"	"3588.8"	"3774.3"	"3293.9"	"3651.4"	"3101.5"	"2569.9"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"73.989"	"0"	"1108.96094051122"	"11"
"False"	"IsMasterProtein"	"PF3D7_0309600"	"organism=Plasmodium_falciparum_3D7 | product=60S acidic ribosomal protein P2 (PfP2) | location=Pf3D7_03_v3:407980-408318(+) | length=112 | sequence_SO=chromosome | SO=protein_coding"	"64.2857142857143"	"5"	"28"	"5"	"1"	"112"	"11.941"	"4.55"	""	"0.802"	"1.194"	"1.026"	"0.957"	"0.981"	"0.950"	"1.062"	"0.885"	"0.730"	"1389.1"	"1113.7"	"1658.4"	"1424.7"	"1329.6"	"1362.9"	"1319.6"	"1474.9"	"1229.5"	"1013.4"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"397.107"	"0"	"1104.11666666667"	"5"
"False"	"IsMasterProtein"	"PF3D7_1420400"	"organism=Plasmodium_falciparum_3D7 | product=glycine--tRNA ligase (GlyRS) | location=Pf3D7_14_v3:846508-849177(+) | length=889 | sequence_SO=chromosome | SO=protein_coding"	"33.1833520809899"	"31"	"71"	"31"	"1"	"889"	"104.24"	"7.94"	""	"1.011"	"1.125"	"1.101"	"0.974"	"0.984"	"0.887"	"0.986"	"0.864"	"0.713"	"6093.8"	"6161.5"	"6852.5"	"6709.8"	"5932.8"	"5995.3"	"5403.1"	"6011.5"	"5263.7"	"4347.9"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"44"	"6.973"	"0"	"1103.23413541109"	"31"
"False"	"IsMasterProtein"	"PF3D7_0211800"	"organism=Plasmodium_falciparum_3D7 | product=asparagine--tRNA ligase (AsnRS) | location=Pf3D7_02_v3:475242-477074(+) | length=610 | sequence_SO=chromosome | SO=protein_coding"	"35.9016393442623"	"21"	"79"	"21"	"1"	"610"	"70.453"	"6.65"	""	"1.014"	"1.101"	"1.086"	"0.995"	"1.018"	"0.908"	"1.034"	"0.866"	"0.746"	"4868.7"	"4935.8"	"5360.6"	"5286.8"	"4844.4"	"4954.2"	"4422.4"	"5034.1"	"4215.1"	"3632.7"	"32"	"32"	"32"	"32"	"32"	"32"	"32"	"32"	"32"	"32"	"20.063"	"0"	"1102.0103376381"	"21"
"False"	"IsMasterProtein"	"PF3D7_0931800"	"organism=Plasmodium_falciparum_3D7 | product=proteasome subunit beta type-6, putative | location=Pf3D7_09_v3:1273082-1273930(-) | length=282 | sequence_SO=chromosome | SO=protein_coding"	"39.3617021276596"	"9"	"69"	"9"	"1"	"282"	"32.581"	"6.43"	""	"0.919"	"1.115"	"1.082"	"1.007"	"1.015"	"0.885"	"1.018"	"0.842"	"0.734"	"5000.4"	"4594.8"	"5575.7"	"5409.4"	"5037.4"	"5075.9"	"4427.7"	"5091.6"	"4211.4"	"3671.2"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"39.842"	"0"	"1093.42398452839"	"9"
"False"	"IsMasterProtein"	"PF3D7_1224300"	"organism=Plasmodium_falciparum_3D7 | product=polyadenylate-binding protein, putative (PABP) | location=Pf3D7_12_v3:988628-991255(+) | length=875 | sequence_SO=chromosome | SO=protein_coding"	"22.4"	"18"	"38"	"18"	"1"	"875"	"97.169"	"8.88"	""	"0.856"	"1.071"	"0.991"	"1.019"	"1.000"	"0.866"	"0.852"	"0.719"	"0.580"	"3299.1"	"2825.1"	"3533.3"	"3269.7"	"3360.8"	"3297.9"	"2855.5"	"2810.3"	"2370.7"	"1913.1"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"5.683"	"0"	"1088.15666666667"	"18"
"False"	"IsMasterProtein"	"PF3D7_1033200"	"organism=Plasmodium_falciparum_3D7 | product=early transcribed membrane protein 10.2 (ETRAMP10.2) | location=Pf3D7_10_v3:1335222-1336289(+) | length=355 | sequence_SO=chromosome | SO=protein_coding"	"38.0281690140845"	"11"	"48"	"11"	"1"	"355"	"38.902"	"9.44"	""	"0.917"	"1.117"	"1.092"	"1.046"	"1.051"	"0.869"	"0.951"	"0.808"	"0.658"	"2968.0"	"2720.8"	"3314.9"	"3241.6"	"3105.4"	"3118.3"	"2579.5"	"2823.0"	"2398.7"	"1952.3"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"30.623"	"0"	"1081.25565217391"	"11"
"False"	"IsMasterProtein"	"PF3D7_1461900"	"organism=Plasmodium_falciparum_3D7 | product=valine--tRNA ligase, putative | location=Pf3D7_14_v3:2514673-2517945(+) | length=1090 | sequence_SO=chromosome | SO=protein_coding"	"29.7247706422018"	"32"	"81"	"32"	"1"	"1090"	"127.989"	"6.87"	""	"1.011"	"1.170"	"1.134"	"0.922"	"0.979"	"0.838"	"0.921"	"0.794"	"0.709"	"7154.6"	"7234.1"	"8372.0"	"8112.6"	"6599.6"	"7005.5"	"5994.4"	"6588.0"	"5679.2"	"5071.4"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"48"	"5.964"	"0"	"1055.96279694485"	"32"
"False"	"IsMasterProtein"	"PF3D7_0717700"	"organism=Plasmodium_falciparum_3D7 | product=serine--tRNA ligase, putative | location=Pf3D7_07_v3:764794-766413(-) | length=539 | sequence_SO=chromosome | SO=protein_coding"	"57.6994434137291"	"26"	"71"	"26"	"1"	"539"	"62.414"	"6.96"	""	"0.962"	"1.042"	"1.018"	"0.974"	"0.972"	"0.886"	"0.969"	"0.821"	"0.672"	"3770.0"	"3627.9"	"3928.6"	"3839.2"	"3672.4"	"3665.6"	"3338.4"	"3653.4"	"3096.8"	"2533.6"	"30"	"30"	"30"	"30"	"30"	"30"	"30"	"30"	"30"	"30"	"17.33"	"0"	"1029.61178511396"	"26"
"False"	"IsMasterProtein"	"PF3D7_1033400"	"organism=Plasmodium_falciparum_3D7 | product=haloacid dehalogenase-like hydrolase (HAD1) | location=Pf3D7_10_v3:1339762-1340628(+) | length=288 | sequence_SO=chromosome | SO=protein_coding"	"66.3194444444444"	"13"	"73"	"13"	"1"	"288"	"32.821"	"5.94"	""	"0.818"	"1.192"	"1.069"	"1.071"	"1.008"	"0.910"	"0.988"	"0.852"	"0.611"	"6671.5"	"5455.6"	"7953.4"	"7133.2"	"7143.5"	"6727.1"	"6073.5"	"6589.3"	"5686.6"	"4075.5"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"99"	"0"	"1028.89145548249"	"13"
"False"	"IsMasterProtein"	"PF3D7_1129100"	"organism=Plasmodium_falciparum_3D7 | product=parasitophorous vacuolar protein 1 (PV1) | location=Pf3D7_11_v3:1125952-1127310(+) | length=452 | sequence_SO=chromosome | SO=protein_coding"	"46.9026548672566"	"14"	"91"	"14"	"1"	"452"	"51.919"	"5.07"	""	"0.944"	"1.153"	"1.072"	"1.016"	"1.012"	"0.911"	"1.007"	"0.881"	"0.724"	"3181.3"	"3002.0"	"3666.8"	"3409.3"	"3231.8"	"3220.0"	"2896.9"	"3203.2"	"2802.1"	"2303.4"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23.709"	"0"	"1023.49187387649"	"14"
"False"	"IsMasterProtein"	"PF3D7_0626700"	"organism=Plasmodium_falciparum_3D7 | product=conserved protein, unknown function | location=Pf3D7_06_v3:1075018-1076136(+) | length=372 | sequence_SO=chromosome | SO=protein_coding"	"38.9784946236559"	"13"	"57"	"13"	"1"	"372"	"43.622"	"7.56"	""	"0.904"	"1.115"	"1.060"	"0.955"	"0.988"	"0.872"	"0.989"	"0.863"	"0.718"	"5389.9"	"4870.3"	"6007.7"	"5712.2"	"5147.5"	"5323.6"	"4698.4"	"5333.3"	"4650.6"	"3869.0"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"14.086"	"0"	"1015.46432027746"	"13"
"False"	"IsMasterProtein"	"PF3D7_1117700"	"organism=Plasmodium_falciparum_3D7 | product=GTP-binding nuclear protein RAN/TC4 (RAN) | location=Pf3D7_11_v3:670711-671515(-) | length=214 | sequence_SO=chromosome | SO=protein_coding"	"71.4953271028037"	"15"	"60"	"13"	"1"	"214"	"24.86"	"7.94"	"Acetyl [N-Term]"	"0.987"	"1.129"	"1.080"	"0.935"	"0.949"	"0.880"	"0.959"	"0.784"	"0.691"	"5067.1"	"5003.7"	"5721.6"	"5474.3"	"4739.1"	"4807.6"	"4458.9"	"4859.6"	"3971.9"	"3502.6"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"99"	"3"	"999.39690680395"	"15"
"False"	"IsMasterProtein"	"PF3D7_1441100"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:1673386-1674069(-) | length=227 | sequence_SO=chromosome | SO=protein_coding"	"19.8237885462555"	"3"	"38"	"3"	"1"	"227"	"26.291"	"3.59"	""	"0.862"	"1.158"	"1.179"	"1.026"	"1.057"	"0.929"	"1.144"	"1.014"	"0.916"	"415.2"	"357.9"	"480.9"	"489.6"	"425.9"	"438.9"	"385.9"	"475.0"	"421.2"	"380.4"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"250.189"	"0"	"985.786551724138"	"3"
"False"	"IsMasterProtein"	"PF3D7_1015800"	"organism=Plasmodium_falciparum_3D7 | product=ribonucleotide reductase small subunit, putative | location=Pf3D7_10_v3:633682-635286(+) | length=335 | sequence_SO=chromosome | SO=protein_coding"	"37.0149253731343"	"13"	"54"	"13"	"1"	"335"	"40.361"	"5.5"	""	"0.886"	"1.237"	"1.158"	"0.959"	"0.929"	"0.834"	"0.960"	"0.758"	"0.704"	"5152.6"	"4566.2"	"6372.3"	"5964.9"	"4943.4"	"4784.4"	"4294.9"	"4948.6"	"3906.5"	"3625.3"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"27.48"	"0"	"953.578297818074"	"13"
"False"	"IsMasterProtein"	"PF3D7_1471100"	"organism=Plasmodium_falciparum_3D7 | product=exported protein 2 (EXP2) | location=Pf3D7_14_v3:2905163-2906565(-) | length=287 | sequence_SO=chromosome | SO=protein_coding"	"50.8710801393728"	"12"	"52"	"12"	"1"	"287"	"33.391"	"5.27"	""	"0.930"	"1.109"	"1.118"	"1.084"	"1.139"	"1.092"	"1.235"	"0.999"	"0.711"	"3912.0"	"3639.2"	"4337.3"	"4372.1"	"4239.1"	"4455.3"	"4271.5"	"4830.8"	"3908.9"	"2780.3"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"57.171"	"0"	"928.737770780869"	"12"
"False"	"IsMasterProtein"	"PF3D7_0306800"	"organism=Plasmodium_falciparum_3D7 | product=T-complex protein 1 subunit beta (CCT2) | location=Pf3D7_03_v3:306108-307984(-) | length=533 | sequence_SO=chromosome | SO=protein_coding"	"55.7223264540338"	"23"	"48"	"23"	"1"	"533"	"59.161"	"5.71"	""	"0.936"	"1.253"	"1.172"	"1.099"	"0.947"	"0.839"	"0.960"	"0.839"	"0.742"	"2871.5"	"2689.1"	"3597.5"	"3364.9"	"3154.5"	"2718.6"	"2409.4"	"2756.3"	"2409.4"	"2130.2"	"30"	"30"	"30"	"30"	"30"	"30"	"30"	"30"	"30"	"30"	"8.427"	"0"	"924.460345209601"	"23"
"False"	"IsMasterProtein"	"PF3D7_1035900"	"organism=Plasmodium_falciparum_3D7 | product=probable protein, unknown function (M566) | location=Pf3D7_10_v3:1423983-1425683(+) | length=566 | sequence_SO=chromosome | SO=protein_coding"	"58.3038869257951"	"19"	"43"	"19"	"1"	"566"	"65.112"	"3.92"	""	"0.904"	"1.118"	"1.088"	"0.972"	"0.992"	"0.882"	"1.022"	"0.768"	"0.701"	"4447.6"	"4018.5"	"4970.6"	"4838.2"	"4324.9"	"4411.8"	"3921.9"	"4545.7"	"3416.9"	"3117.3"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"3.903"	"0"	"920.887444968768"	"19"
"False"	"IsMasterProtein"	"PF3D7_0814900"	"organism=Plasmodium_falciparum_3D7 | product=superoxide dismutase [Fe] (FeSOD) | location=Pf3D7_08_v3:708228-708824(+) | length=198 | sequence_SO=chromosome | SO=protein_coding"	"56.5656565656566"	"8"	"56"	"8"	"1"	"198"	"22.719"	"6.79"	"Acetyl [N-Term]"	"0.912"	"1.078"	"1.071"	"1.068"	"1.080"	"1.022"	"1.104"	"0.962"	"0.804"	"4087.2"	"3729.3"	"4405.9"	"4375.9"	"4364.1"	"4414.1"	"4175.1"	"4510.9"	"3931.2"	"3284.5"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"99"	"0"	"886.564336560345"	"8"
"False"	"IsMasterProtein"	"PF3D7_1120100"	"organism=Plasmodium_falciparum_3D7 | product=phosphoglycerate mutase, putative (PGM1) | location=Pf3D7_11_v3:761695-762818(+) | length=250 | sequence_SO=chromosome | SO=protein_coding"	"61.6"	"21"	"70"	"21"	"1"	"250"	"28.752"	"8.28"	""	"0.797"	"1.298"	"0.951"	"0.849"	"0.783"	"0.732"	"0.789"	"0.768"	"0.566"	"7906.4"	"6304.7"	"10260.3"	"7522.3"	"6710.3"	"6189.3"	"5784.4"	"6241.0"	"6071.0"	"4472.9"	"30"	"30"	"30"	"30"	"30"	"30"	"30"	"30"	"30"	"30"	"294.521"	"0"	"881.586249667033"	"21"
