"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (127C, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (128N, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (128C, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (129N, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (129C, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (130N, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (130C, Quinine57) / (126, Quinine57)"	"Abundance Ratio: (131, Quinine57) / (126, Quinine57)"	"Abundance: F2: 126, Sample, Quinine57"	"Abundance: F2: 127N, Sample, Quinine57"	"Abundance: F2: 127C, Sample, Quinine57"	"Abundance: F2: 128N, Sample, Quinine57"	"Abundance: F2: 128C, Sample, Quinine57"	"Abundance: F2: 129N, Sample, Quinine57"	"Abundance: F2: 129C, Sample, Quinine57"	"Abundance: F2: 130N, Sample, Quinine57"	"Abundance: F2: 130C, Sample, Quinine57"	"Abundance: F2: 131, Sample, Quinine57"	"Abundances Count: F2: 126, Sample, Quinine57"	"Abundances Count: F2: 127N, Sample, Quinine57"	"Abundances Count: F2: 127C, Sample, Quinine57"	"Abundances Count: F2: 128N, Sample, Quinine57"	"Abundances Count: F2: 128C, Sample, Quinine57"	"Abundances Count: F2: 129N, Sample, Quinine57"	"Abundances Count: F2: 129C, Sample, Quinine57"	"Abundances Count: F2: 130N, Sample, Quinine57"	"Abundances Count: F2: 130C, Sample, Quinine57"	"Abundances Count: F2: 131, Sample, Quinine57"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_0817300"	"organism=Plasmodium_falciparum_3D7 | product=asparagine-rich antigen | location=Pf3D7_08_v3:782909-789616(-) | length=2235 | sequence_SO=chromosome | SO=protein_coding"	"6.93512304250559"	"13"	"47"	"13"	"1"	"2235"	"254.593"	"5.19"	"Acetyl [N-Term]"	"1.006"	"1.342"	"1.272"	"1.301"	"1.285"	"1.354"	"1.279"	"0.977"	"1.128"	"1653.4"	"1663.1"	"2218.4"	"2103.4"	"2150.5"	"2125.1"	"2239.0"	"2115.5"	"1615.7"	"1865.0"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"1.239"	"0"	"737.062644130647"	"13"
"False"	"IsMasterProtein"	"PF3D7_1412500"	"organism=Plasmodium_falciparum_3D7 | product=actin II (ACT2) | location=Pf3D7_14_v3:507360-508868(+) | length=376 | sequence_SO=chromosome | SO=protein_coding"	"47.3404255319149"	"12"	"33"	"9"	"1"	"376"	"42.578"	"5.34"	"Acetyl [N-Term]"	"1.097"	"1.368"	"1.355"	"1.274"	"1.302"	"1.288"	"1.205"	"0.879"	"1.076"	"736.9"	"808.4"	"1008.0"	"998.4"	"938.5"	"959.1"	"948.9"	"887.8"	"648.1"	"793.0"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"5.19"	"0"	"728.613799302812"	"12"
"False"	"IsMasterProtein"	"PF3D7_1203700"	"organism=Plasmodium_falciparum_3D7 | product=nucleosome assembly protein (NAPL) | location=Pf3D7_12_v3:187146-188842(-) | length=347 | sequence_SO=chromosome | SO=protein_coding"	"45.821325648415"	"13"	"73"	"13"	"1"	"347"	"40.463"	"4.86"	"Acetyl [N-Term]"	"0.957"	"1.150"	"1.191"	"1.147"	"1.222"	"1.293"	"1.137"	"0.890"	"0.938"	"4050.3"	"3874.3"	"4659.2"	"4825.5"	"4645.1"	"4950.4"	"5237.8"	"4603.3"	"3604.4"	"3799.3"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"55.234"	"0"	"709.993111940898"	"13"
"False"	"IsMasterProtein"	"PF3D7_1441100"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:1673386-1674069(-) | length=227 | sequence_SO=chromosome | SO=protein_coding"	"20.2643171806167"	"4"	"22"	"4"	"1"	"227"	"26.291"	"3.59"	""	"1.004"	"1.262"	"1.307"	"1.449"	"1.456"	"1.388"	"1.452"	"1.110"	"1.244"	"289.7"	"290.9"	"365.5"	"378.6"	"419.7"	"421.8"	"402.2"	"420.5"	"321.7"	"360.3"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"62.096"	"0"	"708.631111111111"	"4"
"False"	"IsMasterProtein"	"PF3D7_1410200"	"organism=Plasmodium_falciparum_3D7 | product=cytidine triphosphate synthetase | location=Pf3D7_14_v3:400418-402994(+) | length=858 | sequence_SO=chromosome | SO=protein_coding"	"34.965034965035"	"26"	"45"	"26"	"1"	"858"	"98.455"	"6.48"	""	"0.955"	"1.198"	"1.225"	"1.255"	"1.313"	"1.335"	"1.230"	"0.908"	"1.024"	"2478.7"	"2366.7"	"2968.3"	"3035.7"	"3111.4"	"3255.3"	"3308.0"	"3048.7"	"2249.7"	"2538.9"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"27"	"3.575"	"0"	"705.915563697306"	"26"
"False"	"IsMasterProtein"	"PF3D7_1328100"	"organism=Plasmodium_falciparum_3D7 | product=proteasome subunit beta type-7, putative | location=Pf3D7_13_v3:1184208-1185020(+) | length=270 | sequence_SO=chromosome | SO=protein_coding"	"30"	"11"	"57"	"11"	"1"	"270"	"29.942"	"7.84"	""	"0.993"	"1.279"	"1.253"	"1.261"	"1.235"	"1.316"	"1.235"	"0.892"	"0.990"	"5047.1"	"5010.4"	"6454.5"	"6323.8"	"6363.4"	"6232.1"	"6642.3"	"6235.0"	"4499.7"	"4997.2"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"30.623"	"0"	"703.786363636363"	"11"
"False"	"IsMasterProtein"	"PF3D7_0717700"	"organism=Plasmodium_falciparum_3D7 | product=serine--tRNA ligase, putative | location=Pf3D7_07_v3:764794-766413(-) | length=539 | sequence_SO=chromosome | SO=protein_coding"	"58.9981447124304"	"26"	"50"	"26"	"1"	"539"	"62.414"	"6.96"	""	"1.156"	"1.388"	"1.402"	"1.191"	"1.329"	"1.201"	"1.119"	"0.884"	"1.101"	"2929.2"	"3385.8"	"4066.6"	"4107.9"	"3489.6"	"3892.4"	"3517.9"	"3276.7"	"2588.5"	"3226.3"	"29"	"29"	"29"	"29"	"29"	"29"	"29"	"29"	"29"	"29"	"9"	"0"	"702.702996986238"	"26"
"False"	"IsMasterProtein"	"PF3D7_1015800"	"organism=Plasmodium_falciparum_3D7 | product=ribonucleotide reductase small subunit, putative | location=Pf3D7_10_v3:633682-635286(+) | length=335 | sequence_SO=chromosome | SO=protein_coding"	"39.4029850746269"	"14"	"52"	"14"	"1"	"335"	"40.361"	"5.5"	""	"0.868"	"1.129"	"1.133"	"1.069"	"1.166"	"1.170"	"1.144"	"0.739"	"0.862"	"4999.0"	"4338.2"	"5643.1"	"5661.9"	"5346.1"	"5826.7"	"5850.8"	"5720.2"	"3693.6"	"4311.1"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"34.112"	"0"	"702.436848412291"	"14"
"False"	"IsMasterProtein"	"PF3D7_1407800"	"organism=Plasmodium_falciparum_3D7 | product=plasmepsin IV (PM4) | location=Pf3D7_14_v3:283086-284435(+) | length=449 | sequence_SO=chromosome | SO=protein_coding"	"26.7260579064588"	"9"	"22"	"9"	"1"	"449"	"51.014"	"5.54"	""	"1.036"	"1.387"	"1.328"	"1.233"	"1.288"	"1.278"	"1.220"	"0.948"	"1.112"	"1650.2"	"1710.4"	"2288.4"	"2191.0"	"2034.6"	"2126.2"	"2108.6"	"2013.9"	"1564.7"	"1834.8"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"3.786"	"0"	"698.91679430331"	"9"
"False"	"IsMasterProtein"	"PF3D7_1459000"	"organism=Plasmodium_falciparum_3D7 | product=ATP-dependent RNA helicase DBP5 (DBP5) | location=Pf3D7_14_v3:2420764-2422989(+) | length=741 | sequence_SO=chromosome | SO=protein_coding"	"16.4642375168691"	"10"	"49"	"10"	"1"	"741"	"84.262"	"5.25"	"Acetyl [N-Term]"	"1.045"	"1.384"	"1.314"	"1.307"	"1.259"	"1.325"	"1.184"	"0.909"	"1.045"	"1798.3"	"1878.6"	"2488.1"	"2362.6"	"2350.8"	"2264.1"	"2382.3"	"2129.7"	"1634.5"	"1878.4"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"1.884"	"0"	"679.582222222222"	"10"
"False"	"IsMasterProtein"	"PF3D7_1419800.2"	"organism=Plasmodium_falciparum_3D7 | product=glutathione reductase | location=Pf3D7_14_v3:822423-824340(-) | length=546 | sequence_SO=chromosome | SO=protein_coding"	"34.981684981685"	"15"	"35"	"14"	"1"	"546"	"62.249"	"8.79"	""	"0.833"	"1.029"	"1.046"	"1.055"	"1.139"	"1.255"	"1.130"	"0.790"	"0.915"	"2100.0"	"1749.3"	"2160.9"	"2196.2"	"2214.9"	"2391.8"	"2635.0"	"2373.2"	"1659.7"	"1921.6"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"7.62"	"0"	"678.917526961328"	"15"
"False"	"IsMasterProtein"	"PF3D7_1416900"	"organism=Plasmodium_falciparum_3D7 | product=prefoldin subunit 2, putative | location=Pf3D7_14_v3:685437-686368(-) | length=147 | sequence_SO=chromosome | SO=protein_coding"	"76.1904761904762"	"11"	"33"	"11"	"1"	"147"	"16.643"	"5.15"	""	"0.971"	"1.220"	"1.231"	"1.247"	"1.280"	"1.380"	"1.291"	"0.881"	"1.047"	"2144.8"	"2082.1"	"2617.3"	"2641.1"	"2674.2"	"2745.4"	"2960.2"	"2768.1"	"1889.4"	"2245.7"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"45.416"	"0"	"675.620363145476"	"11"
"False"	"IsMasterProtein"	"PF3D7_0923900"	"organism=Plasmodium_falciparum_3D7 | product=RNA-binding protein, putative | location=Pf3D7_09_v3:966795-968069(-) | length=202 | sequence_SO=chromosome | SO=protein_coding"	"18.8118811881188"	"4"	"32"	"3"	"1"	"202"	"22.965"	"9.48"	"Acetyl [N-Term]"	"1.071"	"1.393"	"1.377"	"1.347"	"1.323"	"1.286"	"1.198"	"0.945"	"1.099"	"1686.6"	"1807.1"	"2348.6"	"2323.0"	"2271.7"	"2231.1"	"2168.5"	"2021.0"	"1593.6"	"1854.2"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"13.251"	"0"	"673.470887843882"	"4"
"False"	"IsMasterProtein"	"PF3D7_1011700"	"organism=Plasmodium_falciparum_3D7 | product=DNA repair protein RAD23, putative | location=Pf3D7_10_v3:449154-450323(+) | length=389 | sequence_SO=chromosome | SO=protein_coding"	"29.8200514138818"	"10"	"36"	"10"	"1"	"389"	"44.367"	"4.53"	""	"0.948"	"1.198"	"1.183"	"1.222"	"1.245"	"1.313"	"1.273"	"0.901"	"1.001"	"2055.3"	"1947.6"	"2463.2"	"2431.4"	"2512.6"	"2559.7"	"2697.8"	"2616.5"	"1851.2"	"2056.5"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"18.684"	"0"	"673.433333333333"	"10"
"False"	"IsMasterProtein"	"PF3D7_1416500"	"organism=Plasmodium_falciparum_3D7 | product=NADP-specific glutamate dehydrogenase (GDH1) | location=Pf3D7_14_v3:667412-668824(+) | length=470 | sequence_SO=chromosome | SO=protein_coding"	"46.8085106382979"	"20"	"32"	"20"	"1"	"470"	"52.513"	"7.56"	""	"0.825"	"1.102"	"1.022"	"1.155"	"1.255"	"1.585"	"1.519"	"0.981"	"0.941"	"2643.6"	"2182.1"	"2914.5"	"2701.2"	"3052.5"	"3317.5"	"4188.8"	"4016.3"	"2593.9"	"2487.1"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"8.306"	"0"	"670.131034482759"	"20"
"False"	"IsMasterProtein"	"PF3D7_1239200"	"organism=Plasmodium_falciparum_3D7 | product=transcription factor with AP2 domain(s) (ApiAP2) | location=Pf3D7_12_v3:1634695-1642428(+) | length=2577 | sequence_SO=chromosome | SO=protein_coding"	"10.5161039968956"	"27"	"50"	"27"	"1"	"2577"	"299.197"	"6.32"	""	"1.021"	"1.334"	"1.301"	"1.304"	"1.255"	"1.324"	"1.176"	"0.870"	"1.001"	"3061.1"	"3124.0"	"4082.6"	"3981.9"	"3991.5"	"3841.4"	"4052.6"	"3599.2"	"2663.9"	"3063.0"	"37"	"37"	"37"	"37"	"37"	"37"	"37"	"37"	"37"	"37"	"0.855"	"0"	"650.65912190898"	"27"
"False"	"IsMasterProtein"	"PF3D7_0919000"	"organism=Plasmodium_falciparum_3D7 | product=nucleosome assembly protein (NAPS) | location=Pf3D7_09_v3:781368-782675(-) | length=269 | sequence_SO=chromosome | SO=protein_coding"	"53.5315985130111"	"14"	"52"	"14"	"1"	"269"	"31.807"	"4.39"	""	"0.960"	"1.268"	"1.277"	"1.331"	"1.342"	"1.326"	"1.271"	"1.024"	"1.131"	"3568.8"	"3424.7"	"4526.3"	"4557.4"	"4750.0"	"4789.9"	"4733.3"	"4537.7"	"3655.3"	"4037.6"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"75.27"	"0"	"650.191412741549"	"14"
"False"	"IsMasterProtein"	"PF3D7_0513800"	"organism=Plasmodium_falciparum_3D7 | product=ras-related protein Rab-1A (RAB1a) | location=Pf3D7_05_v3:585357-585980(-) | length=207 | sequence_SO=chromosome | SO=protein_coding"	"58.9371980676328"	"11"	"33"	"8"	"1"	"207"	"23.844"	"7.33"	""	"0.919"	"1.084"	"1.125"	"0.975"	"1.117"	"1.145"	"1.127"	"0.781"	"0.952"	"1193.7"	"1096.9"	"1293.4"	"1343.3"	"1163.6"	"1333.6"	"1366.7"	"1345.7"	"931.8"	"1136.8"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"17.478"	"1"	"645.715725538482"	"11"
"False"	"IsMasterProtein"	"PF3D7_0532100"	"organism=Plasmodium_falciparum_3D7 | product=early transcribed membrane protein 5 (ETRAMP5) | location=Pf3D7_05_v3:1301224-1301769(+) | length=181 | sequence_SO=chromosome | SO=protein_coding"	"17.1270718232044"	"2"	"11"	"2"	"1"	"181"	"19.018"	"5.41"	""	"1.002"	"1.366"	"1.283"	"1.314"	"1.266"	"1.354"	"1.384"	"0.979"	"1.022"	"581.4"	"582.7"	"794.3"	"746.1"	"763.9"	"736.3"	"787.3"	"804.7"	"569.1"	"594.0"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"9"	"0"	"641.245967731559"	"2"
"False"	"IsMasterProtein"	"PF3D7_0206800"	"organism=Plasmodium_falciparum_3D7 | product=merozoite surface protein 2 (MSP2) | location=Pf3D7_02_v3:273689-274507(-) | length=272 | sequence_SO=chromosome | SO=protein_coding"	"42.2794117647059"	"8"	"43"	"8"	"1"	"272"	"27.94"	"5.58"	""	"1.092"	"1.323"	"1.303"	"1.247"	"1.206"	"1.245"	"1.179"	"0.805"	"0.928"	"537.5"	"586.9"	"711.2"	"700.2"	"670.5"	"648.3"	"669.0"	"633.9"	"432.6"	"498.9"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"33.145"	"0"	"639.599090909091"	"8"
"False"	"IsMasterProtein"	"PF3D7_0306800"	"organism=Plasmodium_falciparum_3D7 | product=T-complex protein 1 subunit beta (CCT2) | location=Pf3D7_03_v3:306108-307984(-) | length=533 | sequence_SO=chromosome | SO=protein_coding"	"43.9024390243902"	"18"	"27"	"18"	"1"	"533"	"59.161"	"5.71"	""	"1.032"	"1.276"	"1.362"	"1.215"	"1.423"	"1.413"	"1.411"	"1.097"	"1.122"	"1544.2"	"1593.9"	"1971.0"	"2103.7"	"1876.8"	"2197.9"	"2181.5"	"2178.7"	"1693.7"	"1733.2"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"2.257"	"0"	"638.710194529411"	"18"
"False"	"IsMasterProtein"	"PF3D7_0704300"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium membrane protein, unknown function | location=Pf3D7_07_v3:197691-203249(+) | length=1852 | sequence_SO=chromosome | SO=protein_coding"	"17.6025917926566"	"31"	"55"	"31"	"1"	"1852"	"217.362"	"6.84"	""	"1.023"	"1.299"	"1.301"	"1.278"	"1.306"	"1.258"	"1.218"	"0.825"	"1.021"	"2670.9"	"2732.5"	"3468.4"	"3475.3"	"3412.7"	"3488.4"	"3361.1"	"3253.2"	"2203.6"	"2727.9"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"36"	"1.451"	"0"	"634.490569636605"	"31"
"False"	"IsMasterProtein"	"PF3D7_0204500"	"organism=Plasmodium_falciparum_3D7 | product=aspartate transaminase (AspAT) | location=Pf3D7_02_v3:198353-199570(-) | length=405 | sequence_SO=chromosome | SO=protein_coding"	"42.7160493827161"	"15"	"60"	"15"	"1"	"405"	"46.975"	"6.83"	""	"0.973"	"1.293"	"1.233"	"1.341"	"1.353"	"1.402"	"1.295"	"0.966"	"1.082"	"2904.9"	"2825.1"	"3756.1"	"3580.7"	"3896.1"	"3931.6"	"4072.0"	"3761.0"	"2807.3"	"3143.2"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"10.86"	"0"	"613.212947059024"	"15"
"False"	"IsMasterProtein"	"PF3D7_1144000"	"organism=Plasmodium_falciparum_3D7 | product=40S ribosomal protein S21 (RPS21) | location=Pf3D7_11_v3:1755438-1755935(+) | length=82 | sequence_SO=chromosome | SO=protein_coding"	"63.4146341463415"	"4"	"17"	"4"	"1"	"82"	"9.14"	"8.5"	""	"0.926"	"1.292"	"1.169"	"1.357"	"1.329"	"1.258"	"1.245"	"0.899"	"0.957"	"506.8"	"469.1"	"654.7"	"592.4"	"687.5"	"673.5"	"637.7"	"630.8"	"455.8"	"484.9"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"9"	"0"	"604.708823529412"	"4"
"False"	"IsMasterProtein"	"PF3D7_0209800"	"organism=Plasmodium_falciparum_3D7 | product=ATP-dependent RNA helicase UAP56 (UAP56) | location=Pf3D7_02_v3:404281-406355(-) | length=457 | sequence_SO=chromosome | SO=protein_coding"	"9.62800875273523"	"3"	"34"	"3"	"1"	"457"	"52.191"	"6"	"Acetyl [N-Term]"	"1.057"	"1.339"	"1.364"	"1.321"	"1.316"	"1.352"	"1.248"	"0.970"	"1.112"	"429.4"	"453.8"	"575.1"	"585.5"	"567.1"	"565.2"	"580.5"	"535.9"	"416.4"	"477.5"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1.649"	"0"	"603.633103448276"	"3"
"False"	"IsMasterProtein"	"PF3D7_0604500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_06_v3:189012-198078(+) | length=2874 | sequence_SO=chromosome | SO=protein_coding"	"11.3430758524704"	"31"	"56"	"31"	"1"	"2874"	"334.204"	"8.4"	""	"0.998"	"1.293"	"1.244"	"1.264"	"1.248"	"1.311"	"1.149"	"0.863"	"1.023"	"2689.9"	"2685.4"	"3476.9"	"3347.3"	"3400.9"	"3357.4"	"3525.7"	"3091.3"	"2322.3"	"2751.1"	"37"	"37"	"37"	"37"	"37"	"37"	"37"	"37"	"37"	"37"	"0.935"	"0"	"601.982925061448"	"31"
"False"	"IsMasterProtein"	"PF3D7_0102900"	"organism=Plasmodium_falciparum_3D7 | product=aspartate--tRNA ligase | location=Pf3D7_01_v3:128960-130840(-) | length=626 | sequence_SO=chromosome | SO=protein_coding"	"26.6773162939297"	"14"	"28"	"14"	"1"	"626"	"73.403"	"8.18"	""	"1.001"	"1.129"	"1.227"	"1.030"	"1.185"	"1.209"	"1.009"	"0.707"	"0.915"	"2208.8"	"2210.1"	"2494.4"	"2710.4"	"2274.1"	"2616.6"	"2669.9"	"2229.6"	"1562.0"	"2022.0"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"1.929"	"0"	"597.146129166528"	"14"
"False"	"IsMasterProtein"	"PF3D7_1235700"	"organism=Plasmodium_falciparum_3D7 | product=ATP synthase subunit beta, mitochondrial | location=Pf3D7_12_v3:1487084-1488691(+) | length=535 | sequence_SO=chromosome | SO=protein_coding"	"41.6822429906542"	"15"	"27"	"15"	"1"	"535"	"58.357"	"6.42"	""	"0.747"	"0.884"	"0.968"	"0.918"	"1.011"	"1.099"	"1.010"	"0.672"	"0.767"	"2025.1"	"1511.8"	"1790.6"	"1960.6"	"1858.5"	"2047.6"	"2226.4"	"2044.6"	"1361.7"	"1553.4"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"4.337"	"0"	"593.868508839328"	"15"
"False"	"IsMasterProtein"	"PF3D7_1024800"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_10_v3:1034685-1039079(+) | length=1464 | sequence_SO=chromosome | SO=protein_coding"	"19.672131147541"	"13"	"34"	"13"	"1"	"1464"	"171.01"	"4.51"	""	"1.068"	"1.389"	"1.294"	"1.291"	"1.259"	"1.274"	"1.243"	"0.938"	"1.114"	"1846.0"	"1971.9"	"2564.7"	"2388.0"	"2384.1"	"2324.2"	"2352.2"	"2294.9"	"1731.1"	"2057.2"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"0.823"	"0"	"589.270360308114"	"13"
"False"	"IsMasterProtein"	"PF3D7_1434300"	"organism=Plasmodium_falciparum_3D7 | product=Hsp70/Hsp90 organizing protein (HOP) | location=Pf3D7_14_v3:1372903-1374597(+) | length=564 | sequence_SO=chromosome | SO=protein_coding"	"19.8581560283688"	"14"	"38"	"14"	"1"	"564"	"66.015"	"7.05"	""	"0.945"	"1.221"	"1.183"	"1.199"	"1.173"	"1.242"	"1.045"	"0.755"	"0.918"	"3084.9"	"2914.8"	"3766.2"	"3650.2"	"3699.4"	"3617.1"	"3832.7"	"3223.8"	"2329.2"	"2831.9"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"2.511"	"0"	"586.461587027908"	"14"
"False"	"IsMasterProtein"	"PF3D7_0313000"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_03_v3:537621-538804(-) | length=346 | sequence_SO=chromosome | SO=protein_coding"	"56.9364161849711"	"15"	"49"	"15"	"1"	"346"	"40.559"	"4.88"	"Acetyl [N-Term]"	"1.042"	"1.337"	"1.323"	"1.322"	"1.271"	"1.323"	"1.231"	"0.942"	"1.069"	"2042.0"	"2128.0"	"2729.7"	"2701.2"	"2699.0"	"2595.5"	"2702.2"	"2513.7"	"1924.1"	"2182.1"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"9"	"0"	"584.839861386528"	"15"
"False"	"IsMasterProtein"	"PF3D7_1428300"	"organism=Plasmodium_falciparum_3D7 | product=proliferation-associated protein 2g4, putative | location=Pf3D7_14_v3:1105200-1106514(-) | length=377 | sequence_SO=chromosome | SO=protein_coding"	"17.2413793103448"	"7"	"26"	"7"	"1"	"377"	"42.614"	"7.84"	"Acetyl [N-Term]"	"1.014"	"1.307"	"1.271"	"1.306"	"1.261"	"1.220"	"1.151"	"0.847"	"1.000"	"2819.4"	"2859.1"	"3683.6"	"3583.2"	"3681.5"	"3555.0"	"3438.7"	"3244.0"	"2388.9"	"2820.4"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"2.3"	"0"	"579.441775231365"	"7"
"False"	"IsMasterProtein"	"PF3D7_1359600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_13_v3:2371882-2377959(+) | length=2025 | sequence_SO=chromosome | SO=protein_coding"	"9.4320987654321"	"17"	"27"	"16"	"1"	"2025"	"234.992"	"6.23"	""	"0.992"	"1.286"	"1.267"	"1.226"	"1.252"	"1.287"	"1.186"	"0.825"	"0.968"	"1314.1"	"1303.0"	"1690.4"	"1665.2"	"1610.8"	"1645.4"	"1691.7"	"1558.3"	"1084.1"	"1272.2"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"0.542"	"1"	"565.539473684211"	"17"
"False"	"IsMasterProtein"	"PF3D7_1113700"	"organism=Plasmodium_falciparum_3D7 | product=glyoxalase I (GloI) | location=Pf3D7_11_v3:529493-530563(+) | length=356 | sequence_SO=chromosome | SO=protein_coding"	"37.3595505617978"	"12"	"31"	"12"	"1"	"356"	"42.414"	"6.13"	""	"0.969"	"1.288"	"1.252"	"1.249"	"1.245"	"1.299"	"1.214"	"0.971"	"1.084"	"2104.0"	"2039.2"	"2710.1"	"2633.7"	"2627.2"	"2619.9"	"2733.1"	"2553.8"	"2043.3"	"2280.0"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"11.217"	"0"	"565.107407407407"	"12"
"False"	"IsMasterProtein"	"PF3D7_0913200"	"organism=Plasmodium_falciparum_3D7 | product=elongation factor 1-beta (EF-1beta) | location=Pf3D7_09_v3:575679-576509(+) | length=276 | sequence_SO=chromosome | SO=protein_coding"	"22.1014492753623"	"6"	"15"	"6"	"1"	"276"	"32.007"	"5.08"	""	"0.985"	"1.342"	"1.322"	"1.269"	"1.265"	"1.251"	"1.040"	"0.774"	"0.951"	"695.5"	"684.9"	"933.5"	"919.6"	"882.8"	"879.8"	"870.4"	"723.6"	"538.2"	"661.6"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"3.87"	"0"	"565.015877683322"	"6"
"False"	"IsMasterProtein"	"PF3D7_1332800"	"organism=Plasmodium_falciparum_3D7 | product=translation initiation factor 6, putative | location=Pf3D7_13_v3:1348779-1349522(+) | length=247 | sequence_SO=chromosome | SO=protein_coding"	"30.7692307692308"	"5"	"21"	"5"	"1"	"247"	"27.233"	"4.79"	""	"1.179"	"1.454"	"1.416"	"1.361"	"1.481"	"1.422"	"1.322"	"1.090"	"1.273"	"666.4"	"785.5"	"968.8"	"943.8"	"906.8"	"986.8"	"947.4"	"880.9"	"726.2"	"848.2"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"18.953"	"0"	"559.598888888889"	"5"
"False"	"IsMasterProtein"	"PF3D7_1115600"	"organism=Plasmodium_falciparum_3D7 | product=peptidyl-prolyl cis-trans isomerase (CYP19B) | location=Pf3D7_11_v3:589707-590629(-) | length=195 | sequence_SO=chromosome | SO=protein_coding"	"53.8461538461538"	"12"	"30"	"12"	"1"	"195"	"21.717"	"7.61"	""	"0.945"	"1.249"	"1.184"	"1.295"	"1.241"	"1.313"	"1.230"	"0.971"	"1.063"	"2985.7"	"2822.5"	"3728.7"	"3534.0"	"3867.5"	"3705.3"	"3919.4"	"3671.4"	"2898.5"	"3172.8"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"30.623"	"0"	"556.577295859671"	"12"
