"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Modifications"	"Abundance Ratio: (127N, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (127C, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (128N, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (128C, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (129N, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (129C, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (130N, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (130C, Quinine51) / (126, Quinine51)"	"Abundance Ratio: (131, Quinine51) / (126, Quinine51)"	"Abundance: F5: 126, Sample, Quinine51"	"Abundance: F5: 127N, Sample, Quinine51"	"Abundance: F5: 127C, Sample, Quinine51"	"Abundance: F5: 128N, Sample, Quinine51"	"Abundance: F5: 128C, Sample, Quinine51"	"Abundance: F5: 129N, Sample, Quinine51"	"Abundance: F5: 129C, Sample, Quinine51"	"Abundance: F5: 130N, Sample, Quinine51"	"Abundance: F5: 130C, Sample, Quinine51"	"Abundance: F5: 131, Sample, Quinine51"	"Abundances Count: F5: 126, Sample, Quinine51"	"Abundances Count: F5: 127N, Sample, Quinine51"	"Abundances Count: F5: 127C, Sample, Quinine51"	"Abundances Count: F5: 128N, Sample, Quinine51"	"Abundances Count: F5: 128C, Sample, Quinine51"	"Abundances Count: F5: 129N, Sample, Quinine51"	"Abundances Count: F5: 129C, Sample, Quinine51"	"Abundances Count: F5: 130N, Sample, Quinine51"	"Abundances Count: F5: 130C, Sample, Quinine51"	"Abundances Count: F5: 131, Sample, Quinine51"	"emPAI"	"# Razor Peptides"	"Score Mascot"	"# Peptides Mascot" 
"False"	"IsMasterProtein"	"PF3D7_0817300"	"organism=Plasmodium_falciparum_3D7 | product=asparagine-rich antigen | location=Pf3D7_08_v3:782909-789616(-) | length=2235 | sequence_SO=chromosome | SO=protein_coding"	"6.66666666666667"	"12"	"31"	"12"	"1"	"2235"	"254.593"	"5.19"	"Acetyl [N-Term]"	"0.942"	"1.090"	"1.111"	"1.058"	"1.036"	"0.902"	"1.020"	"0.931"	"0.771"	"1289.5"	"1214.4"	"1405.6"	"1432.0"	"1363.8"	"1335.9"	"1162.8"	"1315.0"	"1200.7"	"994.5"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"0.83"	"0"	"457.586145704269"	"12"
"False"	"IsMasterProtein"	"PF3D7_1328100"	"organism=Plasmodium_falciparum_3D7 | product=proteasome subunit beta type-7, putative | location=Pf3D7_13_v3:1184208-1185020(+) | length=270 | sequence_SO=chromosome | SO=protein_coding"	"40.3703703703704"	"11"	"47"	"11"	"1"	"270"	"29.942"	"7.84"	""	"0.935"	"1.138"	"1.120"	"0.994"	"1.013"	"0.921"	"0.984"	"0.836"	"0.673"	"4295.7"	"4017.3"	"4889.6"	"4809.2"	"4270.8"	"4353.3"	"3955.9"	"4226.4"	"3593.2"	"2891.9"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"22.714"	"0"	"456.238205128205"	"11"
"False"	"IsMasterProtein"	"PF3D7_1237400"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_12_v3:1558909-1560623(+) | length=438 | sequence_SO=chromosome | SO=protein_coding"	"39.9543378995434"	"15"	"26"	"15"	"1"	"438"	"51.264"	"7.01"	""	"0.951"	"1.172"	"1.108"	"1.055"	"1.019"	"0.909"	"1.019"	"0.914"	"0.736"	"1915.3"	"1821.6"	"2245.6"	"2122.1"	"2020.5"	"1952.0"	"1740.9"	"1952.6"	"1751.5"	"1410.2"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"5.813"	"0"	"454.306666666667"	"15"
"False"	"IsMasterProtein"	"PF3D7_1338200"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein L6-2, putative | location=Pf3D7_13_v3:1545070-1545735(-) | length=221 | sequence_SO=chromosome | SO=protein_coding"	"36.6515837104072"	"9"	"33"	"9"	"1"	"221"	"25.516"	"10.1"	""	"0.657"	"1.417"	"1.036"	"0.885"	"0.862"	"0.923"	"1.089"	"0.978"	"1.019"	"2814.3"	"1850.1"	"3987.5"	"2916.0"	"2490.7"	"2425.3"	"2598.6"	"3064.0"	"2752.5"	"2867.1"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"81.54"	"0"	"452.997478431693"	"9"
"False"	"IsMasterProtein"	"PF3D7_0614300"	"organism=Plasmodium_falciparum_3D7 | product=organic anion transporter | location=Pf3D7_06_v3:597484-600517(-) | length=853 | sequence_SO=chromosome | SO=protein_coding"	"8.32356389214537"	"8"	"35"	"8"	"1"	"853"	"96.918"	"7.8"	""	"0.902"	"1.047"	"1.000"	"1.092"	"1.029"	"0.898"	"0.890"	"0.712"	"0.606"	"1553.6"	"1401.9"	"1626.3"	"1553.5"	"1696.1"	"1598.6"	"1395.2"	"1382.4"	"1105.4"	"941.6"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"1.644"	"0"	"450.929191981061"	"8"
"False"	"IsMasterProtein"	"PF3D7_0205900"	"organism=Plasmodium_falciparum_3D7 | product=26S proteasome regulatory subunit RPN1, putative (RPN1) | location=Pf3D7_02_v3:235237-238816(+) | length=966 | sequence_SO=chromosome | SO=protein_coding"	"21.4285714285714"	"20"	"28"	"20"	"1"	"966"	"108.289"	"6.37"	""	"1.050"	"1.396"	"1.311"	"0.883"	"0.947"	"0.762"	"0.872"	"0.766"	"0.802"	"1875.5"	"1969.5"	"2617.5"	"2459.5"	"1656.5"	"1776.8"	"1429.8"	"1635.3"	"1437.2"	"1504.0"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"1.494"	"0"	"450.042372989205"	"20"
"False"	"IsMasterProtein"	"PF3D7_1036900"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_10_v3:1452599-1458006(-) | length=1681 | sequence_SO=chromosome | SO=protein_coding"	"12.6710291493159"	"20"	"37"	"20"	"1"	"1681"	"192.569"	"9.26"	""	"0.800"	"1.014"	"0.949"	"1.040"	"1.012"	"0.867"	"0.823"	"0.652"	"0.554"	"2650.2"	"2120.5"	"2686.1"	"2513.8"	"2756.6"	"2682.2"	"2297.5"	"2182.2"	"1728.8"	"1467.3"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"1.219"	"0"	"449.084842267536"	"20"
"False"	"IsMasterProtein"	"PF3D7_0102900"	"organism=Plasmodium_falciparum_3D7 | product=aspartate--tRNA ligase | location=Pf3D7_01_v3:128960-130840(-) | length=626 | sequence_SO=chromosome | SO=protein_coding"	"29.3929712460064"	"16"	"25"	"16"	"1"	"626"	"73.403"	"8.18"	""	"0.978"	"1.143"	"1.130"	"1.041"	"0.967"	"0.842"	"0.906"	"0.800"	"0.719"	"1756.5"	"1717.3"	"2008.0"	"1984.4"	"1829.1"	"1698.3"	"1479.8"	"1591.8"	"1404.8"	"1263.3"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"1.929"	"0"	"448.782608502696"	"16"
"False"	"IsMasterProtein"	"PF3D7_1239200"	"organism=Plasmodium_falciparum_3D7 | product=transcription factor with AP2 domain(s) (ApiAP2) | location=Pf3D7_12_v3:1634695-1642428(+) | length=2577 | sequence_SO=chromosome | SO=protein_coding"	"7.76096235933256"	"20"	"32"	"20"	"1"	"2577"	"299.197"	"6.32"	""	"0.934"	"1.071"	"1.090"	"1.082"	"1.096"	"0.914"	"0.921"	"0.752"	"0.676"	"2112.4"	"1973.8"	"2262.3"	"2302.4"	"2285.9"	"2314.3"	"1931.3"	"1945.2"	"1588.5"	"1428.7"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"0.565"	"0"	"446.669530072517"	"20"
"False"	"IsMasterProtein"	"PF3D7_1311500"	"organism=Plasmodium_falciparum_3D7 | product=26S protease regulatory subunit 7, putative (RPT1) | location=Pf3D7_13_v3:489927-491609(-) | length=420 | sequence_SO=chromosome | SO=protein_coding"	"32.6190476190476"	"13"	"22"	"10"	"1"	"420"	"46.805"	"6.7"	"Acetyl [N-Term]"	"1.049"	"1.350"	"1.292"	"0.820"	"0.914"	"0.722"	"0.863"	"0.752"	"0.800"	"1509.6"	"1582.9"	"2038.6"	"1950.5"	"1238.3"	"1379.6"	"1090.3"	"1303.1"	"1134.6"	"1207.6"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"3.217"	"2"	"444.080162533919"	"13"
"False"	"IsMasterProtein"	"PF3D7_0419600"	"organism=Plasmodium_falciparum_3D7 | product=ran binding protein 1, putative | location=Pf3D7_04_v3:870737-871873(+) | length=280 | sequence_SO=chromosome | SO=protein_coding"	"42.5"	"13"	"32"	"13"	"1"	"280"	"33.176"	"5.01"	"Acetyl [N-Term]"	"0.928"	"1.198"	"1.165"	"0.968"	"0.984"	"0.868"	"0.970"	"0.818"	"0.677"	"3455.3"	"3205.5"	"4138.9"	"4025.6"	"3346.4"	"3398.8"	"3000.2"	"3351.1"	"2826.4"	"2338.6"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"18.684"	"0"	"440.502839838744"	"13"
"False"	"IsMasterProtein"	"PF3D7_1424400"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein L7-3, putative | location=Pf3D7_14_v3:977908-979166(+) | length=283 | sequence_SO=chromosome | SO=protein_coding"	"27.9151943462898"	"9"	"30"	"9"	"1"	"283"	"32.661"	"10.15"	""	"0.693"	"1.417"	"1.043"	"0.910"	"0.858"	"0.945"	"1.081"	"1.012"	"1.035"	"3090.8"	"2140.8"	"4379.3"	"3223.7"	"2813.3"	"2650.9"	"2919.8"	"3339.9"	"3127.6"	"3200.4"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"34.112"	"0"	"438.788124344842"	"9"
"False"	"IsMasterProtein"	"PF3D7_1332800"	"organism=Plasmodium_falciparum_3D7 | product=translation initiation factor 6, putative | location=Pf3D7_13_v3:1348779-1349522(+) | length=247 | sequence_SO=chromosome | SO=protein_coding"	"30.7692307692308"	"5"	"17"	"5"	"1"	"247"	"27.233"	"4.79"	""	"0.982"	"1.161"	"1.218"	"1.027"	"1.018"	"0.756"	"0.905"	"0.871"	"0.825"	"684.8"	"672.5"	"794.9"	"834.0"	"703.2"	"697.1"	"517.5"	"619.5"	"596.8"	"564.7"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"0"	"431.16"	"5"
"False"	"IsMasterProtein"	"PF3D7_1008400"	"organism=Plasmodium_falciparum_3D7 | product=26S protease regulatory subunit 4, putative (RPT2) | location=Pf3D7_10_v3:347206-348667(-) | length=448 | sequence_SO=chromosome | SO=protein_coding"	"34.375"	"12"	"17"	"9"	"1"	"448"	"49.807"	"7.46"	""	"1.099"	"1.425"	"1.342"	"0.838"	"0.916"	"0.718"	"0.869"	"0.747"	"0.771"	"765.3"	"841.1"	"1090.7"	"1027.4"	"641.3"	"701.1"	"549.2"	"665.3"	"572.0"	"590.4"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"2.775"	"0"	"429.827647058824"	"12"
"False"	"IsMasterProtein"	"PF3D7_1225800"	"organism=Plasmodium_falciparum_3D7 | product=ubiquitin-activating enzyme E1 (UBA1) | location=Pf3D7_12_v3:1045995-1049831(+) | length=1140 | sequence_SO=chromosome | SO=protein_coding"	"18.0701754385965"	"17"	"25"	"17"	"1"	"1140"	"131.695"	"5.78"	""	"0.794"	"1.416"	"1.236"	"0.976"	"0.985"	"0.795"	"0.834"	"0.735"	"0.568"	"1658.2"	"1315.9"	"2348.7"	"2050.0"	"1618.3"	"1632.7"	"1318.1"	"1383.6"	"1218.6"	"941.4"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"1.087"	"0"	"429.60347826087"	"17"
"False"	"IsMasterProtein"	"PF3D7_0936200"	"organism=Plasmodium_falciparum_3D7 | product=Plasmodium exported protein (hyp11), unknown function | location=Pf3D7_09_v3:1433332-1434108(-) | length=192 | sequence_SO=chromosome | SO=protein_coding"	"42.1875"	"6"	"12"	"6"	"1"	"192"	"23.559"	"4.75"	""	"0.898"	"1.257"	"1.216"	"0.994"	"0.987"	"0.899"	"1.044"	"0.920"	"0.932"	"610.5"	"548.1"	"767.7"	"742.5"	"606.8"	"602.5"	"549.1"	"637.1"	"561.5"	"569.2"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"2.981"	"0"	"429.043636363636"	"6"
"False"	"IsMasterProtein"	"PF3D7_0926700"	"organism=Plasmodium_falciparum_3D7 | product=glutamine-dependent NAD(+) synthetase, putative (NADSYN) | location=Pf3D7_09_v3:1089911-1092430(+) | length=839 | sequence_SO=chromosome | SO=protein_coding"	"26.8176400476758"	"20"	"28"	"20"	"1"	"839"	"97.701"	"6.83"	""	"0.938"	"1.123"	"1.059"	"0.967"	"0.950"	"0.874"	"0.976"	"0.805"	"0.693"	"2471.4"	"2318.1"	"2775.4"	"2618.1"	"2390.8"	"2347.6"	"2159.4"	"2412.6"	"1989.1"	"1712.9"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"2.092"	"0"	"428.323686592906"	"20"
"False"	"IsMasterProtein"	"PF3D7_0918900"	"organism=Plasmodium_falciparum_3D7 | product=gamma-glutamylcysteine synthetase (gammaGCS) | location=Pf3D7_09_v3:777558-780749(+) | length=1063 | sequence_SO=chromosome | SO=protein_coding"	"24.8353715898401"	"25"	"33"	"25"	"1"	"1063"	"124.383"	"5.45"	""	"0.907"	"1.158"	"1.083"	"0.997"	"0.959"	"0.803"	"0.891"	"0.731"	"0.680"	"2644.2"	"2397.0"	"3063.3"	"2863.6"	"2637.0"	"2537.1"	"2123.8"	"2355.3"	"1933.4"	"1798.4"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"1.848"	"0"	"428.165232940854"	"25"
"False"	"IsMasterProtein"	"PF3D7_0814000"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein L13-2, putative | location=Pf3D7_08_v3:680957-681809(+) | length=215 | sequence_SO=chromosome | SO=protein_coding"	"46.046511627907"	"11"	"30"	"11"	"1"	"215"	"25.425"	"10.78"	""	"0.660"	"1.478"	"1.027"	"0.915"	"0.856"	"0.962"	"1.127"	"0.983"	"1.049"	"2961.7"	"1955.5"	"4377.3"	"3040.9"	"2709.1"	"2535.2"	"2848.9"	"3338.8"	"2912.8"	"3107.9"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"37.312"	"0"	"426.278285560945"	"11"
"False"	"IsMasterProtein"	"PF3D7_0517000"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein L12, putative | location=Pf3D7_05_v3:715765-716675(-) | length=165 | sequence_SO=chromosome | SO=protein_coding"	"57.5757575757576"	"8"	"15"	"8"	"1"	"165"	"18.101"	"9.51"	""	"0.670"	"1.463"	"1.060"	"0.920"	"0.828"	"0.955"	"1.110"	"1.019"	"1.027"	"1727.9"	"1157.9"	"2527.2"	"1831.8"	"1590.2"	"1430.0"	"1650.9"	"1918.0"	"1760.6"	"1773.7"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"16.783"	"0"	"425.348571428571"	"8"
"False"	"IsMasterProtein"	"PF3D7_0729200"	"organism=Plasmodium_falciparum_3D7 | product=1-cys peroxiredoxin (AOP) | location=Pf3D7_07_v3:1247398-1248264(+) | length=240 | sequence_SO=chromosome | SO=protein_coding"	"33.75"	"6"	"23"	"6"	"1"	"240"	"28.106"	"7.83"	""	"0.916"	"1.139"	"1.070"	"1.042"	"1.078"	"0.903"	"0.975"	"0.881"	"0.734"	"1912.9"	"1751.3"	"2179.7"	"2046.9"	"1993.4"	"2061.3"	"1727.0"	"1865.4"	"1684.6"	"1404.9"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"9"	"0"	"423.644871115038"	"6"
"False"	"IsMasterProtein"	"PF3D7_1235700"	"organism=Plasmodium_falciparum_3D7 | product=ATP synthase subunit beta, mitochondrial | location=Pf3D7_12_v3:1487084-1488691(+) | length=535 | sequence_SO=chromosome | SO=protein_coding"	"37.3831775700935"	"14"	"20"	"14"	"1"	"535"	"58.357"	"6.42"	""	"0.950"	"1.276"	"1.188"	"0.925"	"0.913"	"0.782"	"0.913"	"0.795"	"0.696"	"1401.1"	"1331.6"	"1788.3"	"1665.2"	"1296.1"	"1279.0"	"1096.0"	"1279.3"	"1113.7"	"974.6"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"2.275"	"0"	"422.74243848033"	"14"
"False"	"IsMasterProtein"	"PF3D7_1313700"	"organism=Plasmodium_falciparum_3D7 | product=septum formation protein MAF homologue, putative | location=Pf3D7_13_v3:587015-587809(-) | length=264 | sequence_SO=chromosome | SO=protein_coding"	"57.5757575757576"	"14"	"23"	"14"	"1"	"264"	"30.535"	"6.32"	""	"0.911"	"1.190"	"1.098"	"0.988"	"0.967"	"0.873"	"0.976"	"0.819"	"0.721"	"1547.9"	"1409.4"	"1842.3"	"1699.4"	"1529.3"	"1497.2"	"1350.6"	"1511.5"	"1268.5"	"1116.7"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"10.365"	"0"	"419.387894736842"	"14"
"False"	"IsMasterProtein"	"PF3D7_1419300"	"organism=Plasmodium_falciparum_3D7 | product=glutathione S-transferase (GST) | location=Pf3D7_14_v3:802717-803481(+) | length=211 | sequence_SO=chromosome | SO=protein_coding"	"44.0758293838863"	"8"	"29"	"8"	"1"	"211"	"24.774"	"6.35"	""	"0.875"	"1.175"	"1.057"	"0.988"	"0.983"	"0.894"	"0.990"	"0.834"	"0.715"	"2210.9"	"1934.4"	"2598.9"	"2337.0"	"2183.6"	"2173.2"	"1976.4"	"2188.7"	"1844.9"	"1580.6"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10.788"	"0"	"416.93"	"8"
"False"	"IsMasterProtein"	"PF3D7_1133200"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_11_v3:1281284-1287633(-) | length=2072 | sequence_SO=chromosome | SO=protein_coding"	"7.96332046332046"	"13"	"21"	"13"	"1"	"2072"	"244.889"	"5.72"	""	"0.854"	"0.979"	"1.028"	"1.050"	"1.069"	"0.885"	"0.860"	"0.704"	"0.617"	"875.0"	"747.0"	"856.6"	"899.7"	"918.6"	"935.4"	"774.8"	"752.8"	"616.2"	"539.6"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"0.378"	"0"	"415.751415139065"	"13"
"False"	"IsMasterProtein"	"PF3D7_0922100"	"organism=Plasmodium_falciparum_3D7 | product=ubiquitin-like protein, putative | location=Pf3D7_09_v3:895415-900304(+) | length=1542 | sequence_SO=chromosome | SO=protein_coding"	"10.5706874189364"	"16"	"26"	"16"	"1"	"1542"	"181.976"	"5.97"	""	"0.871"	"1.129"	"1.019"	"1.111"	"1.068"	"0.910"	"0.897"	"0.770"	"0.682"	"1264.6"	"1101.4"	"1427.9"	"1288.8"	"1404.6"	"1350.3"	"1150.9"	"1133.8"	"974.2"	"862.5"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"1.054"	"0"	"413.892578495034"	"16"
"False"	"IsMasterProtein"	"PF3D7_1219900"	"organism=Plasmodium_falciparum_3D7 | product=D-ribulose-5-phosphate 3-epimerase, putative | location=Pf3D7_12_v3:796500-797183(+) | length=227 | sequence_SO=chromosome | SO=protein_coding"	"23.3480176211454"	"5"	"16"	"5"	"1"	"227"	"25.532"	"6.54"	""	"0.894"	"1.114"	"1.058"	"1.023"	"1.067"	"0.916"	"1.016"	"0.956"	"0.768"	"888.9"	"794.6"	"990.1"	"940.7"	"909.0"	"948.7"	"814.4"	"903.1"	"849.7"	"683.0"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"7.111"	"0"	"412.814615384615"	"5"
"False"	"IsMasterProtein"	"PF3D7_1446600"	"organism=Plasmodium_falciparum_3D7 | product=centrin-2 (CEN2) | location=Pf3D7_14_v3:1917232-1918010(-) | length=168 | sequence_SO=chromosome | SO=protein_coding"	"49.4047619047619"	"8"	"17"	"8"	"1"	"168"	"19.299"	"4.69"	""	"0.953"	"1.138"	"1.118"	"0.987"	"1.051"	"0.899"	"1.054"	"0.881"	"0.769"	"1789.6"	"1705.1"	"2037.3"	"2001.3"	"1766.7"	"1880.8"	"1609.6"	"1887.1"	"1576.0"	"1376.0"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"0"	"410.563277120105"	"8"
"False"	"IsMasterProtein"	"PF3D7_1302000"	"organism=Plasmodium_falciparum_3D7 | product=EMP1-trafficking protein (PTP6) | location=Pf3D7_13_v3:112792-113815(-) | length=312 | sequence_SO=chromosome | SO=protein_coding"	"23.7179487179487"	"6"	"29"	"6"	"1"	"312"	"36.51"	"8.73"	""	"0.958"	"1.282"	"1.263"	"1.073"	"1.078"	"0.865"	"1.046"	"0.870"	"0.948"	"643.3"	"616.3"	"824.9"	"812.4"	"690.3"	"693.5"	"556.4"	"673.0"	"559.6"	"609.6"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"18.307"	"0"	"409.755961644974"	"6"
"False"	"IsMasterProtein"	"PF3D7_1132300"	"organism=Plasmodium_falciparum_3D7 | product=nucleic acid binding protein, putative | location=Pf3D7_11_v3:1253073-1253894(+) | length=273 | sequence_SO=chromosome | SO=protein_coding"	"42.1245421245421"	"13"	"27"	"13"	"1"	"273"	"31.711"	"5.19"	""	"0.861"	"1.161"	"1.071"	"0.986"	"0.944"	"0.820"	"0.904"	"0.786"	"0.714"	"2686.9"	"2312.4"	"3118.4"	"2877.4"	"2648.3"	"2537.5"	"2204.5"	"2428.5"	"2113.2"	"1919.4"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"10.288"	"0"	"408.409293215297"	"13"
"False"	"IsMasterProtein"	"PF3D7_1465900"	"organism=Plasmodium_falciparum_3D7 | product=40S ribosomal protein S3 | location=Pf3D7_14_v3:2684141-2685534(+) | length=221 | sequence_SO=chromosome | SO=protein_coding"	"47.5113122171946"	"10"	"23"	"10"	"1"	"221"	"24.652"	"10.18"	""	"0.741"	"1.492"	"1.110"	"0.841"	"0.842"	"0.840"	"0.994"	"0.927"	"0.981"	"1664.8"	"1233.9"	"2483.2"	"1848.1"	"1400.7"	"1401.4"	"1398.0"	"1654.6"	"1542.5"	"1632.9"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"9"	"0"	"408.010065732542"	"10"
"False"	"IsMasterProtein"	"PF3D7_0622800"	"organism=Plasmodium_falciparum_3D7 | product=leucine--tRNA ligase, putative | location=Pf3D7_06_v3:919685-924028(+) | length=1447 | sequence_SO=chromosome | SO=protein_coding"	"17.4153420870767"	"22"	"40"	"22"	"1"	"1447"	"170.133"	"6.54"	""	"1.019"	"1.212"	"1.191"	"0.962"	"0.987"	"0.795"	"0.852"	"0.713"	"0.684"	"1541.3"	"1570.3"	"1868.4"	"1835.4"	"1482.4"	"1521.3"	"1225.7"	"1312.7"	"1099.2"	"1054.4"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"1.043"	"0"	"407.271190716805"	"22"
"False"	"IsMasterProtein"	"PF3D7_1417800"	"organism=Plasmodium_falciparum_3D7 | product=DNA replication licensing factor MCM2 (MCM2) | location=Pf3D7_14_v3:753389-756440(+) | length=971 | sequence_SO=chromosome | SO=protein_coding"	"21.9361483007209"	"21"	"24"	"21"	"1"	"971"	"111.427"	"5.72"	""	"0.954"	"1.242"	"1.151"	"1.013"	"0.995"	"0.856"	"0.922"	"0.764"	"0.811"	"1287.0"	"1228.4"	"1598.5"	"1481.1"	"1303.4"	"1281.0"	"1101.1"	"1186.0"	"983.3"	"1044.4"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"1.318"	"0"	"406.291578947368"	"21"
"False"	"IsMasterProtein"	"PF3D7_1426000"	"organism=Plasmodium_falciparum_3D7 | product=60S ribosomal protein L21 (RPL21) | location=Pf3D7_14_v3:1016133-1016618(-) | length=161 | sequence_SO=chromosome | SO=protein_coding"	"39.7515527950311"	"7"	"18"	"7"	"1"	"161"	"18.783"	"10.02"	""	"0.680"	"1.407"	"1.049"	"0.932"	"0.910"	"0.931"	"1.070"	"1.036"	"1.013"	"1518.4"	"1032.2"	"2136.2"	"1593.3"	"1414.9"	"1382.0"	"1413.5"	"1624.6"	"1573.7"	"1538.0"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"18.953"	"0"	"405.713363399604"	"7"
"False"	"IsMasterProtein"	"PF3D7_0320500"	"organism=Plasmodium_falciparum_3D7 | product=nicotinamidase, putative (Nico) | location=Pf3D7_03_v3:860813-862102(+) | length=429 | sequence_SO=chromosome | SO=protein_coding"	"27.972027972028"	"12"	"42"	"12"	"1"	"429"	"50.119"	"5.52"	""	"1.044"	"1.166"	"1.224"	"0.940"	"1.005"	"0.769"	"0.932"	"0.873"	"0.794"	"4145.9"	"4328.3"	"4832.9"	"5072.6"	"3897.8"	"4166.9"	"3190.1"	"3862.6"	"3619.5"	"3292.8"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"6.406"	"0"	"405.113539623947"	"12"
"False"	"IsMasterProtein"	"PF3D7_0706500"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:309902-315022(-) | length=1706 | sequence_SO=chromosome | SO=protein_coding"	"8.03048065650645"	"13"	"31"	"13"	"1"	"1706"	"196.449"	"8.13"	""	"0.824"	"1.000"	"1.015"	"1.041"	"1.031"	"0.829"	"0.817"	"0.680"	"0.555"	"967.8"	"797.8"	"967.6"	"982.6"	"1007.3"	"997.9"	"801.9"	"790.3"	"657.7"	"536.8"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"0.833"	"0"	"404.955766132907"	"13"
"False"	"IsMasterProtein"	"PF3D7_0723600"	"organism=Plasmodium_falciparum_3D7 | product=conserved Plasmodium protein, unknown function | location=Pf3D7_07_v3:986598-987365(+) | length=149 | sequence_SO=chromosome | SO=protein_coding"	"51.006711409396"	"5"	"19"	"5"	"1"	"149"	"17.699"	"4.77"	""	"0.928"	"1.082"	"1.127"	"0.847"	"1.100"	"0.783"	"1.076"	"0.764"	"0.821"	"325.6"	"302.1"	"352.4"	"367.0"	"275.8"	"358.1"	"255.1"	"350.5"	"248.6"	"267.2"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"18.307"	"0"	"400.066666666667"	"5"
